572173.93750000,7034933.00000000,61.47000100
572176.25000000,7034928.00000000,61.47000100
572179.50000000,7034931.00000000,57.20000100
572180.12500000,7034930.00000000,57.20000100
572176.18750000,7034938.50000000,57.20000100
572173.50000000,7034934.00000000,61.47000100
572170.87500000,7034940.14000000,61.47000100
572174.81250000,7034941.64000000,57.20000100
572177.81250000,7034935.00000000,61.47000100
572167.93750000,7034936.00000000,57.20000100
572166.87500000,7034938.14000000,57.20000100
572171.12500000,7034928.50000000,57.20000100
572172.25000000,7034926.50000000,57.20000100
572169.56250000,7034932.50000000,61.47000100
