570976.51750000,7030682.50000000,99.51000200
570972.86000000,7030678.80000000,98.07556900
570976.76750000,7030673.32000000,99.51062000
570972.98500000,7030673.32000000,98.07597400
570979.55000000,7030678.80000000,98.06169900
570979.73750000,7030673.82000000,98.06210300
570971.90000000,7030687.00000000,98.07720900
570972.02500000,7030683.10000000,99.85069300
570981.95500000,7030687.50000000,98.05615200
570982.08000000,7030683.10000000,99.82963600
570972.08750000,7030678.80000000,98.07720900
570982.20500000,7030678.80000000,98.05615200
